client_id,age,situation_familiale,statut_logement,type_logement,surface_m2,region,patrimoine_estime,revenu_annuel,assureur,garanties,exclusions,nombre_garanties,montant_couvert,cotisation_annuelle,sinistres_déclarés,dernier_sinistre,résiliation_précédente,paiements_en_retard
CLT02785,82,Marié(e),Locataire,Appartement,65,Occitanie,18200,35207,Crédit Agricole Assurances (Pacifica),['Attentats matériels'],"['Dommages électriques, climatiques, inondation']",1,6676,324,3,2024-02-04,Oui,Non
CLT02786,51,Célibataire,Propriétaire,Maison individuelle isolée,99,Île-de-France,32670,33590,Macif (Aéma Groupe),"['Attentats matériels', 'Responsabilité civile']","['Incendie, foudre, explosion, vandalisme', ""Protection corporelle de l'assuré""]",2,19244,1153,3,2024-02-06,Oui,Oui
CLT02787,68,Marié(e),Propriétaire,Appartement,91,Auvergne-Rhône-Alpes,27300,24916,Macif (Aéma Groupe),"['Attentats matériels', 'Responsabilité civile', 'Catastrophes naturelles']","[""Protection corporelle de l'assuré""]",3,17808,937,2,2024-05-08,Oui,Non
CLT02788,72,Célibataire,Locataire,Appartement,56,Occitanie,15680,22806,"Covéa (MMA, MAAF, GMF)",['Attentats matériels'],"['Incendie, foudre, explosion, vandalisme', 'Bris de glace, véranda, capteurs solaires']",1,11894,279,3,2022-11-11,Oui,Non
CLT02789,76,Célibataire,Locataire,Maison mitoyenne,149,Auvergne-Rhône-Alpes,44699,23982,Macif (Aéma Groupe),['Responsabilité civile'],"['Dommages électriques, climatiques, inondation']",1,39984,743,3,2024-12-29,Oui,Non
CLT02790,49,Célibataire,Propriétaire,Maison individuelle isolée,162,Île-de-France,53460,28698,"Covéa (MMA, MAAF, GMF)","['Catastrophes naturelles', 'Attentats matériels', 'Responsabilité civile']","['Dommages électriques, climatiques, inondation', 'Incendie, foudre, explosion, vandalisme', 'Tempête, grêle, neige']",3,13250,2156,3,2023-09-21,Non,Non
CLT02791,68,Marié(e),Propriétaire,Maison mitoyenne,195,Provence-Alpes-Côte d'Azur,62400,23274,"Covéa (MMA, MAAF, GMF)",['Catastrophes naturelles'],"['Tempête, grêle, neige']",1,9061,1946,3,2023-11-25,Non,Non
CLT02792,69,Marié(e),Locataire,Maison individuelle isolée,138,Nouvelle-Aquitaine,42780,53864,"Covéa (MMA, MAAF, GMF)",['Responsabilité civile'],"['Bris de glace, véranda, capteurs solaires', 'Assistance']",1,11323,688,3,2024-01-26,Non,Non
CLT02793,52,En couple,Locataire,Maison individuelle isolée,163,Nouvelle-Aquitaine,50530,25176,"Covéa (MMA, MAAF, GMF)",['Attentats matériels'],"['Assistance', ""Dégât des eaux, gel, refoulement d'égout"", 'Vol']",1,48251,813,3,2024-03-28,Non,Oui
CLT02794,38,Célibataire,Locataire,Appartement,58,Nouvelle-Aquitaine,17980,43281,Crédit Agricole Assurances (Pacifica),"['Responsabilité civile', 'Catastrophes naturelles', 'Attentats matériels']","['Tempête, grêle, neige', 'Dommages électriques, climatiques, inondation']",3,17667,298,2,2025-03-05,Non,Oui
CLT02795,40,Célibataire,Locataire,Appartement,75,Occitanie,21000,51115,Crédit Agricole Assurances (Pacifica),['Responsabilité civile'],"['Tempête, grêle, neige', 'Incendie, foudre, explosion, vandalisme']",1,17772,289,2,2023-11-08,Oui,Non
CLT02796,85,En couple,Propriétaire,Maison mitoyenne,199,Occitanie,55720,37908,Macif (Aéma Groupe),"['Catastrophes naturelles', 'Attentats matériels', 'Responsabilité civile']","['Dommages électriques, climatiques, inondation', 'Assistance', 'Bris de glace, véranda, capteurs solaires']",3,52740,2649,3,2024-01-30,Non,Non
CLT02797,85,Célibataire,Locataire,Maison mitoyenne,184,Île-de-France,60720,37086,Crédit Agricole Assurances (Pacifica),"['Attentats matériels', 'Catastrophes naturelles', 'Responsabilité civile']","[""Dégât des eaux, gel, refoulement d'égout"", 'Tempête, grêle, neige']",3,57284,947,2,2023-06-19,Non,Non
CLT02798,67,Veuf(ve),Propriétaire,Maison individuelle isolée,102,Provence-Alpes-Côte d'Azur,32640,48482,Groupe des Assurances du Crédit Mutuel,['Attentats matériels'],"['Incendie, foudre, explosion, vandalisme', ""Protection corporelle de l'assuré"", 'Tempête, grêle, neige']",1,21898,1018,3,2025-03-23,Non,Oui
CLT02799,57,Célibataire,Propriétaire,Maison individuelle isolée,194,Nouvelle-Aquitaine,60140,27664,Matmut,"['Responsabilité civile', 'Attentats matériels', 'Catastrophes naturelles']","[""Protection corporelle de l'assuré""]",3,51017,1998,2,2023-08-16,Non,Non
CLT02800,70,En couple,Locataire,Maison mitoyenne,105,Nouvelle-Aquitaine,32549,47205,Crédit Agricole Assurances (Pacifica),['Catastrophes naturelles'],"[""Dégât des eaux, gel, refoulement d'égout""]",1,29205,405,2,2025-03-28,Non,Non
CLT02801,84,Marié(e),Propriétaire,Maison mitoyenne,151,Île-de-France,49830,45080,Groupe des Assurances du Crédit Mutuel,['Responsabilité civile'],"['Assistance', 'Bris de glace, véranda, capteurs solaires', ""Protection corporelle de l'assuré""]",1,41409,1166,2,2024-06-21,Non,Oui
CLT02802,44,Célibataire,Propriétaire,Maison mitoyenne,182,Provence-Alpes-Côte d'Azur,58240,43941,"Covéa (MMA, MAAF, GMF)","['Catastrophes naturelles', 'Responsabilité civile']",['Assistance'],2,53060,1223,1,2025-03-22,Non,Non
CLT02803,78,En couple,Locataire,Appartement,56,Île-de-France,18480,50286,"Covéa (MMA, MAAF, GMF)",['Attentats matériels'],"[""Protection corporelle de l'assuré"", 'Incendie, foudre, explosion, vandalisme']",1,5334,216,2,2024-05-14,Oui,Non
CLT02804,38,Célibataire,Locataire,Appartement,76,Occitanie,21280,25763,"Covéa (MMA, MAAF, GMF)","['Responsabilité civile', 'Catastrophes naturelles', 'Attentats matériels']","['Incendie, foudre, explosion, vandalisme', 'Vol', 'Tempête, grêle, neige']",3,19572,391,2,2024-10-23,Non,Non
CLT02805,59,Marié(e),Locataire,Appartement,57,Provence-Alpes-Côte d'Azur,18240,47463,Groupe des Assurances du Crédit Mutuel,['Attentats matériels'],"['Vol', 'Incendie, foudre, explosion, vandalisme', 'Dommages électriques, climatiques, inondation']",1,14092,220,2,2024-05-22,Oui,Non
CLT02806,50,En couple,Propriétaire,Maison mitoyenne,158,Île-de-France,52140,45824,Groupe des Assurances du Crédit Mutuel,"['Responsabilité civile', 'Attentats matériels']","['Bris de glace, véranda, capteurs solaires', 'Incendie, foudre, explosion, vandalisme']",2,17547,1840,3,2024-10-22,Non,Non
CLT02807,53,Célibataire,Locataire,Maison individuelle isolée,123,Île-de-France,40590,51228,"Covéa (MMA, MAAF, GMF)",['Attentats matériels'],"['Tempête, grêle, neige', 'Bris de glace, véranda, capteurs solaires', 'Dommages électriques, climatiques, inondation']",1,25890,475,2,2023-03-30,Oui,Non
CLT02808,62,En couple,Propriétaire,Appartement,45,Occitanie,12600,39845,Matmut,"['Responsabilité civile', 'Attentats matériels', 'Catastrophes naturelles']","['Assistance', 'Incendie, foudre, explosion, vandalisme', 'Dommages électriques, climatiques, inondation']",3,12504,463,2,2022-09-18,Oui,Oui
CLT02809,56,En couple,Propriétaire,Appartement,60,Occitanie,16800,50747,Crédit Agricole Assurances (Pacifica),"['Catastrophes naturelles', 'Responsabilité civile']","['Bris de glace, véranda, capteurs solaires']",2,5000,540,2,2023-12-09,Oui,Non
CLT02810,29,En couple,Propriétaire,Appartement,57,Provence-Alpes-Côte d'Azur,18240,38476,Macif (Aéma Groupe),['Catastrophes naturelles'],"['Bris de glace, véranda, capteurs solaires', 'Dommages électriques, climatiques, inondation']",1,15505,440,2,2024-09-03,Oui,Oui
CLT02811,65,En couple,Locataire,Maison individuelle isolée,166,Auvergne-Rhône-Alpes,49800,39467,"Covéa (MMA, MAAF, GMF)","['Responsabilité civile', 'Catastrophes naturelles']",['Assistance'],2,48608,966,3,2023-11-14,Oui,Non
CLT02812,63,Célibataire,Propriétaire,Maison individuelle isolée,92,Provence-Alpes-Côte d'Azur,29440,42621,Groupe des Assurances du Crédit Mutuel,"['Catastrophes naturelles', 'Attentats matériels', 'Responsabilité civile']","['Incendie, foudre, explosion, vandalisme', ""Dégât des eaux, gel, refoulement d'égout""]",3,29069,947,2,2024-07-18,Non,Non
CLT02813,51,Marié(e),Locataire,Maison individuelle isolée,106,Nouvelle-Aquitaine,32860,48919,Matmut,"['Attentats matériels', 'Responsabilité civile', 'Catastrophes naturelles']",['Assistance'],3,13462,705,3,2024-10-28,Non,Non
CLT02814,40,Célibataire,Propriétaire,Maison mitoyenne,163,Provence-Alpes-Côte d'Azur,52160,45249,Crédit Agricole Assurances (Pacifica),['Catastrophes naturelles'],"['Bris de glace, véranda, capteurs solaires', 'Incendie, foudre, explosion, vandalisme']",1,42090,1259,2,2024-09-04,Non,Oui
CLT02815,42,Veuf(ve),Locataire,Maison individuelle isolée,197,Auvergne-Rhône-Alpes,59099,48724,"Covéa (MMA, MAAF, GMF)","['Catastrophes naturelles', 'Attentats matériels']","['Bris de glace, véranda, capteurs solaires', 'Incendie, foudre, explosion, vandalisme']",2,15547,1147,3,2022-12-21,Non,Non
CLT02816,62,En couple,Locataire,Maison mitoyenne,195,Provence-Alpes-Côte d'Azur,62400,33415,Crédit Agricole Assurances (Pacifica),"['Catastrophes naturelles', 'Responsabilité civile']","['Tempête, grêle, neige', 'Assistance']",2,39132,1135,3,2024-10-08,Oui,Non
CLT02817,24,Célibataire,Propriétaire,Appartement,48,Île-de-France,15840,42525,"Covéa (MMA, MAAF, GMF)","['Responsabilité civile', 'Attentats matériels']","['Assistance', 'Tempête, grêle, neige', 'Vol']",2,12636,559,3,2023-05-10,Oui,Non
CLT02818,19,En couple,Locataire,Appartement,81,Provence-Alpes-Côte d'Azur,25920,39007,Groupe des Assurances du Crédit Mutuel,['Attentats matériels'],"['Bris de glace, véranda, capteurs solaires', ""Protection corporelle de l'assuré""]",1,18203,312,2,2023-08-12,Non,Non
CLT02819,37,Veuf(ve),Propriétaire,Maison individuelle isolée,144,Nouvelle-Aquitaine,44640,33245,Macif (Aéma Groupe),"['Responsabilité civile', 'Attentats matériels']","['Assistance', 'Incendie, foudre, explosion, vandalisme']",2,28030,1298,2,2023-02-08,Non,Non
CLT02820,34,Divorcé(e),Locataire,Appartement,61,Nouvelle-Aquitaine,18910,45878,Crédit Agricole Assurances (Pacifica),"['Attentats matériels', 'Catastrophes naturelles']","[""Protection corporelle de l'assuré"", 'Assistance', 'Incendie, foudre, explosion, vandalisme']",2,13978,355,3,2023-03-18,Non,Non
CLT02821,80,Marié(e),Locataire,Appartement,57,Nouvelle-Aquitaine,17669,31526,Macif (Aéma Groupe),"['Catastrophes naturelles', 'Attentats matériels']","['Tempête, grêle, neige', 'Vol']",2,14213,331,3,2022-07-03,Oui,Oui
CLT02822,80,Célibataire,Locataire,Maison mitoyenne,100,Occitanie,28000,43000,"Covéa (MMA, MAAF, GMF)","['Catastrophes naturelles', 'Attentats matériels']",['Assistance'],2,23270,450,2,2023-05-13,Non,Oui
CLT02823,58,Célibataire,Propriétaire,Maison individuelle isolée,159,Occitanie,44520,50760,Crédit Agricole Assurances (Pacifica),"['Responsabilité civile', 'Catastrophes naturelles', 'Attentats matériels']","['Tempête, grêle, neige', 'Assistance']",3,38178,2116,3,2025-01-22,Non,Non
CLT02824,40,Célibataire,Locataire,Appartement,79,Auvergne-Rhône-Alpes,23700,42962,Crédit Agricole Assurances (Pacifica),['Attentats matériels'],"[""Dégât des eaux, gel, refoulement d'égout""]",1,22057,394,3,2024-04-11,Non,Non
CLT02825,39,En couple,Locataire,Appartement,91,Auvergne-Rhône-Alpes,27300,22306,Macif (Aéma Groupe),['Catastrophes naturelles'],['Assistance'],1,24286,454,3,2024-04-14,Non,Non
CLT02826,55,En couple,Propriétaire,Maison mitoyenne,96,Occitanie,26880,35669,"Covéa (MMA, MAAF, GMF)","['Attentats matériels', 'Catastrophes naturelles']","['Assistance', ""Dégât des eaux, gel, refoulement d'égout"", ""Protection corporelle de l'assuré""]",2,19543,1118,3,2023-12-27,Non,Non
CLT02827,31,Marié(e),Propriétaire,Appartement,81,Occitanie,22680,44859,Groupe des Assurances du Crédit Mutuel,['Responsabilité civile'],"['Dommages électriques, climatiques, inondation', 'Incendie, foudre, explosion, vandalisme']",1,21559,466,1,2023-02-16,Non,Non
CLT02828,84,Célibataire,Propriétaire,Maison mitoyenne,144,Auvergne-Rhône-Alpes,43199,51924,Matmut,['Responsabilité civile'],"['Assistance', ""Dégât des eaux, gel, refoulement d'égout"", 'Incendie, foudre, explosion, vandalisme']",1,24309,1437,3,2022-09-05,Non,Oui
CLT02829,54,Célibataire,Propriétaire,Maison individuelle isolée,169,Nouvelle-Aquitaine,52390,22435,Crédit Agricole Assurances (Pacifica),"['Responsabilité civile', 'Attentats matériels']",['Assistance'],2,48506,1523,2,2024-07-25,Oui,Oui
CLT02830,51,Célibataire,Locataire,Maison individuelle isolée,140,Occitanie,39200,51921,"Covéa (MMA, MAAF, GMF)","['Catastrophes naturelles', 'Responsabilité civile']","['Dommages électriques, climatiques, inondation', 'Incendie, foudre, explosion, vandalisme', 'Vol']",2,38794,815,3,2022-07-09,Non,Non
CLT02831,22,Célibataire,Propriétaire,Appartement,45,Île-de-France,14850,35267,"Covéa (MMA, MAAF, GMF)","['Attentats matériels', 'Catastrophes naturelles', 'Responsabilité civile']","[""Protection corporelle de l'assuré"", 'Dommages électriques, climatiques, inondation', 'Incendie, foudre, explosion, vandalisme']",3,10891,463,2,2023-10-14,Non,Oui
CLT02832,21,Marié(e),Locataire,Appartement,93,Île-de-France,30690,44562,Groupe des Assurances du Crédit Mutuel,['Responsabilité civile'],"['Dommages électriques, climatiques, inondation']",1,7073,464,3,2023-02-06,Non,Non
CLT02833,46,Marié(e),Propriétaire,Maison individuelle isolée,178,Auvergne-Rhône-Alpes,53400,46434,"Covéa (MMA, MAAF, GMF)","['Responsabilité civile', 'Catastrophes naturelles']","['Dommages électriques, climatiques, inondation', 'Incendie, foudre, explosion, vandalisme']",2,39990,1604,2,2024-12-03,Non,Non
CLT02834,81,Marié(e),Locataire,Maison individuelle isolée,169,Provence-Alpes-Côte d'Azur,54080,47396,Crédit Agricole Assurances (Pacifica),"['Responsabilité civile', 'Catastrophes naturelles']","[""Dégât des eaux, gel, refoulement d'égout"", 'Incendie, foudre, explosion, vandalisme']",2,51513,761,2,2022-08-26,Non,Non
CLT02835,75,Marié(e),Locataire,Maison individuelle isolée,177,Provence-Alpes-Côte d'Azur,56640,37232,Macif (Aéma Groupe),"['Attentats matériels', 'Catastrophes naturelles', 'Responsabilité civile']","[""Dégât des eaux, gel, refoulement d'égout"", ""Protection corporelle de l'assuré"", 'Incendie, foudre, explosion, vandalisme']",3,31913,1178,3,2022-10-26,Non,Non
CLT02836,80,Marié(e),Propriétaire,Maison mitoyenne,127,Île-de-France,41910,40477,Macif (Aéma Groupe),['Attentats matériels'],"[""Dégât des eaux, gel, refoulement d'égout"", 'Tempête, grêle, neige', ""Protection corporelle de l'assuré""]",1,17330,1267,3,2022-12-28,Non,Oui
CLT02837,48,Marié(e),Locataire,Maison individuelle isolée,174,Nouvelle-Aquitaine,53940,27059,"Covéa (MMA, MAAF, GMF)","['Attentats matériels', 'Responsabilité civile']","['Dommages électriques, climatiques, inondation']",2,46904,784,2,2025-01-22,Oui,Non
CLT02838,43,En couple,Locataire,Maison individuelle isolée,182,Occitanie,50960,41051,Groupe des Assurances du Crédit Mutuel,['Responsabilité civile'],['Vol'],1,39960,703,2,2023-04-20,Non,Non
CLT02839,76,Célibataire,Locataire,Maison individuelle isolée,160,Provence-Alpes-Côte d'Azur,51200,30609,Groupe des Assurances du Crédit Mutuel,"['Responsabilité civile', 'Catastrophes naturelles']","['Tempête, grêle, neige', 'Assistance', 'Bris de glace, véranda, capteurs solaires']",2,51177,721,2,2023-11-07,Non,Non
CLT02840,58,En couple,Locataire,Maison individuelle isolée,150,Île-de-France,49500,48939,Macif (Aéma Groupe),"['Responsabilité civile', 'Attentats matériels', 'Catastrophes naturelles']","['Tempête, grêle, neige', 'Bris de glace, véranda, capteurs solaires']",3,38419,772,2,2024-11-22,Non,Non
CLT02841,61,Célibataire,Propriétaire,Maison individuelle isolée,168,Auvergne-Rhône-Alpes,50400,32986,"Covéa (MMA, MAAF, GMF)",['Responsabilité civile'],"['Tempête, grêle, neige', 'Incendie, foudre, explosion, vandalisme']",1,47878,1298,2,2025-03-18,Non,Oui
CLT02842,65,Célibataire,Propriétaire,Appartement,53,Nouvelle-Aquitaine,16430,45809,"Covéa (MMA, MAAF, GMF)","['Responsabilité civile', 'Catastrophes naturelles', 'Attentats matériels']","['Bris de glace, véranda, capteurs solaires', 'Incendie, foudre, explosion, vandalisme']",3,15331,705,3,2025-05-23,Non,Non
CLT02843,41,En couple,Propriétaire,Maison individuelle isolée,158,Nouvelle-Aquitaine,48980,25032,Macif (Aéma Groupe),['Responsabilité civile'],"['Dommages électriques, climatiques, inondation', 'Bris de glace, véranda, capteurs solaires']",1,47862,1577,3,2024-10-11,Non,Non
CLT02844,80,Marié(e),Locataire,Maison individuelle isolée,98,Nouvelle-Aquitaine,30380,35306,"Covéa (MMA, MAAF, GMF)",['Responsabilité civile'],"['Incendie, foudre, explosion, vandalisme', ""Protection corporelle de l'assuré"", 'Dommages électriques, climatiques, inondation']",1,23312,378,2,2022-11-12,Oui,Non
CLT02845,21,En couple,Locataire,Appartement,53,Auvergne-Rhône-Alpes,15899,32324,Crédit Agricole Assurances (Pacifica),['Attentats matériels'],"['Vol', 'Assistance']",1,14890,204,2,2024-03-04,Oui,Non
CLT02846,56,Veuf(ve),Propriétaire,Appartement,83,Provence-Alpes-Côte d'Azur,26560,42311,"Covéa (MMA, MAAF, GMF)","['Attentats matériels', 'Catastrophes naturelles']","[""Dégât des eaux, gel, refoulement d'égout"", 'Dommages électriques, climatiques, inondation', 'Tempête, grêle, neige']",2,21276,966,3,2023-04-22,Non,Non
CLT02847,61,Célibataire,Propriétaire,Maison individuelle isolée,139,Provence-Alpes-Côte d'Azur,44480,48012,Groupe des Assurances du Crédit Mutuel,"['Attentats matériels', 'Responsabilité civile', 'Catastrophes naturelles']","['Incendie, foudre, explosion, vandalisme']",3,11060,1432,2,2022-07-30,Oui,Non
CLT02848,68,Marié(e),Locataire,Maison individuelle isolée,144,Occitanie,40320,35328,Crédit Agricole Assurances (Pacifica),"['Responsabilité civile', 'Attentats matériels', 'Catastrophes naturelles']","['Incendie, foudre, explosion, vandalisme', 'Assistance']",3,35502,741,2,2024-02-07,Non,Oui
CLT02849,70,Marié(e),Locataire,Maison individuelle isolée,129,Occitanie,36120,49684,Groupe des Assurances du Crédit Mutuel,"['Responsabilité civile', 'Catastrophes naturelles', 'Attentats matériels']","['Assistance', ""Dégât des eaux, gel, refoulement d'égout""]",3,26247,858,3,2025-02-24,Non,Oui
CLT02850,32,En couple,Propriétaire,Maison mitoyenne,122,Île-de-France,40260,45941,"Covéa (MMA, MAAF, GMF)",['Catastrophes naturelles'],"[""Protection corporelle de l'assuré""]",1,6621,942,2,2023-03-20,Non,Non
CLT02851,53,Divorcé(e),Locataire,Appartement,84,Occitanie,23520,41796,Matmut,['Attentats matériels'],"['Bris de glace, véranda, capteurs solaires']",1,16797,419,3,2023-06-05,Non,Non
CLT02852,84,Célibataire,Locataire,Maison mitoyenne,146,Île-de-France,48180,37318,Macif (Aéma Groupe),"['Responsabilité civile', 'Attentats matériels']","['Bris de glace, véranda, capteurs solaires', 'Vol', 'Assistance']",2,6652,850,3,2025-02-24,Non,Oui
